 HAFL_pntsource            SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
 ob_typ         props       area_ha   flash_idx       mean          max        p.1               p.5           p1                 p2             p3             p5            p10            p15            p20            p25            p30            p35            p40            p45            p50            p55            p60            p65            p70            p75            p80            p85            p90            p95            p97            p98            p99            min 
 chandeg           52   446.8304      1.3804133E-04  0.0000000E+00   3.650315       1.139686      0.9763615      0.7054515      0.6286721      0.5978923      0.5457439      0.4562103      0.4093637      0.3724251      0.3558700      0.3338671      0.3136849      0.2986597      0.2817989      0.2695230      0.2426113      0.2249824      0.1961932      0.1731482      0.1350783      0.1183058      0.1000447      8.2667127E-02  6.6022925E-02  6.3219026E-02  6.1030313E-02  5.8169961E-02  8.9449940E-16
 chandeg           51   450.9756      1.3803456E-04  0.0000000E+00   3.650445       1.139699      0.9745401      0.7054521      0.6286727      0.5978928      0.5457454      0.4562109      0.4093641      0.3724251      0.3558700      0.3338676      0.3136852      0.2986603      0.2817989      0.2693418      0.2427213      0.2249867      0.1961932      0.1731437      0.1350925      0.1182172      0.1002313      8.2698934E-02  6.5930970E-02  6.3127048E-02  6.1046805E-02  5.8296327E-02  0.0000000E+00
 chandeg           50   490.8128      1.3777406E-04  0.0000000E+00   4.240263       1.341522       1.092371      0.7595444      0.6855137      0.6260102      0.5696631      0.4750162      0.4266590      0.3884834      0.3699537      0.3448299      0.3210621      0.3053720      0.2888255      0.2769829      0.2472440      0.2282352      0.1976096      0.1782521      0.1448428      0.1231315      0.1022896      8.5427217E-02  6.7469582E-02  6.4970098E-02  6.2212400E-02  5.9656207E-02  1.9911822E-15
 chandeg           48   543.6728      1.3717885E-04  0.0000000E+00   4.597160       1.445820       1.193136      0.8202875      0.7270896      0.6618847      0.6011106      0.5000697      0.4509231      0.4077291      0.3847470      0.3573406      0.3281862      0.3137429      0.2962756      0.2839361      0.2494736      0.2332971      0.2018827      0.1833231      0.1505187      0.1299494      0.1126053      8.8238135E-02  6.9203764E-02  6.6366054E-02  6.4972728E-02  6.3218556E-02  3.0407403E-16
 chandeg          259  9.9999997E-06  1.3845792E-04  0.0000000E+00   4.605499       1.454187       1.201218      0.8202875      0.7270895      0.6618847      0.6094534      0.5026106      0.4548870      0.4105106      0.3904980      0.3614733      0.3307500      0.3149002      0.2985217      0.2849831      0.2494736      0.2332971      0.2018827      0.1833231      0.1505187      0.1299494      0.1126053      8.8238142E-02  6.9203764E-02  6.6366062E-02  6.4972728E-02  6.3218556E-02  0.0000000E+00
 chandeg          258   547.1201      1.3842696E-04  0.0000000E+00   4.624113       1.461078       1.206164      0.8267014      0.7290400      0.6632117      0.6109788      0.5009917      0.4556944      0.4113203      0.3910972      0.3620571      0.3313863      0.3152362      0.2988395      0.2855811      0.2497686      0.2334666      0.2029137      0.1833329      0.1518026      0.1300027      0.1128460      8.8434696E-02  6.9180273E-02  6.6243142E-02  6.5170839E-02  6.3144185E-02  3.5159459E-16
 chandeg           49   557.2439      1.3835634E-04  0.0000000E+00   4.741245       1.500812       1.231229      0.8401582      0.7460603      0.6688675      0.6182806      0.5050814      0.4578601      0.4144393      0.3931411      0.3645000      0.3325977      0.3167366      0.2985081      0.2862596      0.2503596      0.2341046      0.2039821      0.1834772      0.1523132      0.1301016      0.1131096      8.8572368E-02  6.9107696E-02  6.6247977E-02  6.5297283E-02  6.3250855E-02  2.4035666E-16
 chandeg           55   845.6148      1.3732587E-04  0.0000000E+00   6.107805       1.912780       1.523136       1.038182      0.8863125      0.7826524      0.7163917      0.5934666      0.5332252      0.4826614      0.4540238      0.4136233      0.3821466      0.3603206      0.3383040      0.3249376      0.2868761      0.2530845      0.2190823      0.2030912      0.1756555      0.1470597      0.1286317      0.1050877      8.1852786E-02  7.7651411E-02  7.6864697E-02  7.5313628E-02  1.2575956E-15
 chandeg          257   856.5605      1.3755953E-04  0.0000000E+00   6.109652       1.914949       1.522437       1.037546      0.8882889      0.7829450      0.7183183      0.5953181      0.5343885      0.4827358      0.4551754      0.4136595      0.3840820      0.3603751      0.3383508      0.3249557      0.2868761      0.2531021      0.2190998      0.2031086      0.1756378      0.1471268      0.1286318      0.1051043      8.1869476E-02  7.7651411E-02  7.6864578E-02  7.5297117E-02  0.0000000E+00
 chandeg          256   873.4709      1.3696232E-04  0.0000000E+00   6.210269       1.953386       1.572364       1.061481      0.9018809      0.7953822      0.7303032      0.6018664      0.5453091      0.4872579      0.4582204      0.4187697      0.3858399      0.3625473      0.3409252      0.3289083      0.2874059      0.2567138      0.2238044      0.2046883      0.1841670      0.1507868      0.1316406      0.1078197      8.4036902E-02  7.8479975E-02  7.7825591E-02  7.7043325E-02  0.0000000E+00
 chandeg           54   1006.897      1.4823356E-04  0.0000000E+00   7.494103       2.410573       1.809694       1.352849       1.194091       1.074868      0.9584494      0.7911710      0.6929148      0.6257755      0.5764863      0.5257520      0.4683515      0.4343714      0.3983530      0.3728208      0.3207466      0.2750356      0.2481606      0.2240048      0.2040697      0.1729923      0.1464759      0.1242425      9.4475783E-02  8.5240334E-02  8.3562501E-02  8.2527228E-02  1.5368421E-15
 chandeg           53   1020.361      1.5354158E-04  0.0000000E+00   9.854757       3.185208       2.381467       1.782093       1.552219       1.436201       1.246966       1.020907      0.8911387      0.7903215      0.7148566      0.6437244      0.5581471      0.5180221      0.4570128      0.4261889      0.3615353      0.3092797      0.2790645      0.2508479      0.2230852      0.1974384      0.1706959      0.1426464      0.1131998      0.1039738      9.9718854E-02  9.5349178E-02  3.4042278E-16
 chandeg           60   1283.432      1.5559721E-04  0.0000000E+00   10.34177       3.392715       2.516605       1.964143       1.676090       1.554929       1.341301       1.086084      0.9377487      0.8133283      0.7312942      0.6591804      0.5817557      0.5378361      0.4634877      0.4366028      0.3706686      0.3169535      0.2830695      0.2570782      0.2314175      0.2013203      0.1744773      0.1451644      0.1201775      0.1078223      0.1010600      9.8274365E-02  2.1192743E-04
 chandeg           37   1322.307      1.5590446E-04  0.0000000E+00   10.76295       3.515533       2.650429       2.047266       1.732737       1.610806       1.387060       1.116157      0.9603081      0.8350242      0.7440716      0.6716765      0.5974081      0.5507485      0.4718779      0.4433886      0.3744736      0.3227319      0.2851840      0.2583358      0.2348610      0.2021349      0.1760850      0.1457656      0.1207836      0.1088365      0.1028815      9.9594422E-02  1.5072850E-05
 chandeg           36   1421.146      1.5700578E-04  0.0000000E+00   11.20570       3.687680       2.842562       2.175626       1.837337       1.692116       1.447541       1.159159      0.9897435      0.8698778      0.7732611      0.6870443      0.6191605      0.5791166      0.4892845      0.4550329      0.3827696      0.3264096      0.2901106      0.2598545      0.2354057      0.2049400      0.1771121      0.1460632      0.1221114      0.1099235      0.1035753      0.1012164      2.3498967E-07
 chandeg           34   1525.674      1.5654103E-04  0.0000000E+00   12.30121       4.069496       3.174987       2.388265       1.966551       1.822610       1.539326       1.217272       1.036089      0.8912643      0.7914569      0.7157764      0.6405494      0.5953467      0.5004714      0.4667132      0.3893879      0.3350632      0.3030174      0.2735825      0.2444775      0.2106480      0.1834862      0.1515407      0.1301083      0.1185150      0.1135575      0.1100813      3.6560991E-04
 chandeg           33   1612.560      1.5674693E-04  0.0000000E+00   12.80658       4.197974       3.231076       2.460232       2.013842       1.871019       1.575213       1.239073       1.054647      0.9126204      0.8015174      0.7226281      0.6470857      0.6057939      0.5023502      0.4715055      0.3928537      0.3384946      0.3053674      0.2804144      0.2477154      0.2148958      0.1840225      0.1521223      0.1318117      0.1187493      0.1149137      0.1105571      1.7158304E-04
 chandeg           32   1951.008      1.5701923E-04  0.0000000E+00   12.93365       4.263130       3.269860       2.490785       2.033030       1.889199       1.585106       1.246076       1.062051      0.9148811      0.8037540      0.7241925      0.6491317      0.6082204      0.5026084      0.4717203      0.3937338      0.3398015      0.3074917      0.2809757      0.2489026      0.2148500      0.1841713      0.1529354      0.1322712      0.1193421      0.1140995      0.1112135      2.2654745E-05
 chandeg           31   1988.718      1.5552413E-04  0.0000000E+00   13.84054       4.587950       3.567142       2.560792       2.129384       1.923823       1.603979       1.258754       1.091964      0.9217725      0.8358400      0.7304041      0.6561255      0.6146686      0.5107276      0.4775552      0.4012004      0.3446162      0.3107269      0.2839602      0.2515830      0.2159690      0.1872035      0.1535649      0.1326818      0.1228972      0.1172980      0.1132457      3.6963391E-07
 chandeg           35   2005.282      1.5579241E-04  0.0000000E+00   14.05903       4.663270       3.591344       2.580551       2.142190       1.937138       1.616987       1.271246       1.095641      0.9329129      0.8373014      0.7435530      0.6682201      0.6259785      0.5172060      0.4859237      0.4017504      0.3453171      0.3107741      0.2841564      0.2516673      0.2158765      0.1877052      0.1538094      0.1326898      0.1225798      0.1173070      0.1132748      7.7380746E-10
 chandeg           38   2021.149      1.5418883E-04  0.0000000E+00   14.37225       4.820144       3.849792       2.607315       2.145374       1.948468       1.621141       1.274262       1.105715      0.9386390      0.8555779      0.7451806      0.6750815      0.6270978      0.5307822      0.4929738      0.4181339      0.3524342      0.3167367      0.2856040      0.2547197      0.2209285      0.1975269      0.1582457      0.1362637      0.1281676      0.1222131      0.1145733      2.2015725E-12
 chandeg           39   2046.326      1.5239483E-04  0.0000000E+00   14.78971       5.029048       4.124481       2.645442       2.147469       1.967138       1.657537       1.307105       1.106836      0.9404834      0.8613288      0.7540227      0.6759099      0.6298349      0.5323980      0.4935891      0.4280226      0.3546865      0.3173584      0.2909314      0.2573754      0.2263381      0.2000735      0.1590304      0.1389304      0.1301337      0.1247793      0.1169671      4.4884498E-13
 chandeg           27   2160.756      1.5211174E-04  0.0000000E+00   15.78889       5.503099       4.523433       2.854954       2.300839       2.115752       1.761531       1.403990       1.139320      0.9853851      0.8952205      0.7958086      0.7072367      0.6622279      0.5562626      0.5158499      0.4410816      0.3633119      0.3257238      0.2968810      0.2634041      0.2281198      0.2031895      0.1624861      0.1414576      0.1331412      0.1277262      0.1203607      7.1401516E-13
 chandeg           30   2228.336      1.5345712E-04  0.0000000E+00   16.23305       5.680781       4.658035       3.006821       2.446235       2.244251       1.843014       1.475882       1.185954       1.023237      0.9264514      0.8171948      0.7401063      0.6912297      0.5792487      0.5370077      0.4518959      0.3696227      0.3347214      0.3020270      0.2660696      0.2309290      0.2055091      0.1626519      0.1434983      0.1360548      0.1296814      0.1215050      4.1579641E-13
 chandeg           29   2378.026      1.5391127E-04  0.0000000E+00   17.07210       6.133030       5.069320       3.132741       2.493961       2.298759       1.886229       1.502695       1.200766       1.042395      0.9499428      0.8311788      0.7537761      0.7010108      0.5899525      0.5453197      0.4601197      0.3774773      0.3384431      0.3060129      0.2688914      0.2323927      0.2067835      0.1654734      0.1443443      0.1364472      0.1307408      0.1218521      6.0072753E-13
 chandeg           28   2378.835      1.5391833E-04  0.0000000E+00   17.61828       6.360885       5.268554       3.252340       2.553588       2.354285       1.924829       1.546115       1.242038       1.083416      0.9830466      0.8712649      0.7920186      0.7390727      0.6217940      0.5746309      0.4726180      0.3848719      0.3418068      0.3111380      0.2710976      0.2347806      0.2096924      0.1675583      0.1468717      0.1373872      0.1318353      0.1230224      0.0000000E+00
 chandeg          288   19.85580      1.5409288E-04  0.0000000E+00   17.63872       6.380465       5.288298       3.252384       2.572427       2.374067       1.945181       1.566251       1.261492       1.103517       1.003432      0.8916180      0.8120986      0.7590629      0.6417310      0.5934016      0.4928610      0.3848729      0.3569744      0.3111390      0.2711000      0.2347811      0.2096931      0.1675589      0.1468718      0.1373875      0.1318356      0.1230226      0.0000000E+00
